JGI ID,JGI start,JGI end,NCBI start,NCBI end,NCBI ID,Column1,NCBI,kegg_annotation
jgi.p|Yarli1|70004,1307726,1308154,1307726,1308154,YALI0_F09515g,YALI0F09515g,YALI0F09515g,unknown function
jgi.p|Yarli1|70005,1308640,1309179,1308640,1309179,YALI0_F09537g,YALI0F09537g,YALI0F09537g,unknown function
jgi.p|Yarli1|70006,1309523,1312037,1309523,1312037,YALI0_F09559g,YALI0F09559g,YALI0F09559g,K00914 phosphatidylinositol 3-kinase [EC:2.7.1.137] 
jgi.p|Yarli1|70007,1313234,1314985,1313234,1314985,YALI0_F09581g,YALI0F09581g,YALI0F09581g,unknown function
jgi.p|Yarli1|70008,1315744,1316889,1315744,1316889,YALI0_F09603g,YALI0F09603g,YALI0F09603g,K00121 S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1] 
jgi.p|Yarli1|70009,1319225,1319950,1319225,1319950,YALI0_F09625g,YALI0F09625g,YALI0F09625g,K00859 dephospho-CoA kinase [EC:2.7.1.24] 
jgi.p|Yarli1|70010,1320567,1320953,1320567,1320953,YALI0_F09647g,YALI0F09647g,YALI0F09647g,unknown function
jgi.p|Yarli1|70011,1321812,1322804,1321812,1322804,YALI0_F09669g,YALI0F09669g,YALI0F09669g,K03232 elongation factor 1-beta 
jgi.p|Yarli1|70012,1326607,1329246,1326607,1329246,YALI0_F09691g,YALI0F09691g,YALI0F09691g,unknown function
jgi.p|Yarli1|70013,1330254,1334071,1330254,1334071,YALI0_F09746g,YALI0F09746g,YALI0F09746g,unknown function
jgi.p|Yarli1|70014,1336315,1336662,1336315,1336662,YALI0_F09768g,YALI0F09768g,YALI0F09768g,unknown function
jgi.p|Yarli1|70015,1337153,1337605,1337153,1337605,YALI0_F09790g,YALI0F09790g,YALI0F09790g,gene not in KEGG
jgi.p|Yarli1|70016,1337790,1338263,1337790,1338263,YALI0_F09812g,YALI0F09812g,YALI0F09812g,K22762 desumoylating isopeptidase 1 [EC:3.4.-.-] 
jgi.p|Yarli1|70017,1339393,1342209,1339393,1342209,YALI0_F09834g,YALI0F09834g,YALI0F09834g,K03032 26S proteasome regulatory subunit N2 
jgi.p|Yarli1|70018,1342866,1344434,1342866,1344434,YALI0_F09856g,YALI0F09856g,YALI0F09856g,K14768 U3 small nucleolar RNA-associated protein 7 
jgi.p|Yarli1|70019,1345131,1346213,1345131,1346213,YALI0_F09878g,YALI0F09878g,YALI0F09878g,unknown function
jgi.p|Yarli1|70020,1346894,1347433,1346894,1347433,YALI0_F09944g,YALI0F09944g,YALI0F09944g,unknown function
jgi.p|Yarli1|70021,1348773,1350308,1348773,1350308,YALI0_F09966g,YALI0F09966g,YALI0F09966g,K00058 D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399] 
jgi.p|Yarli1|70022,1352432,1353385,1352432,1353385,YALI0_F09988g,YALI0F09988g,YALI0F09988g,"K23010 metalloendopeptidase OMA1, mitochondrial [EC:3.4.24.-] "
jgi.p|Yarli1|70023,1354819,1357269,1354819,1357269,YALI0_F10010g,YALI0F10010g,YALI0F10010g,K14674 TAG lipase / steryl ester hydrolase / phospholipase A2 / LPA acyltransferase [EC:3.1.1.3 3.1.1.13 3.1.1.4 2.3.1.51] 
jgi.p|Yarli1|70024,1357774,1358385,1357774,1358385,YALI0_F10032g,YALI0F10032g,YALI0F10032g,K02933 large subunit ribosomal protein L6 
jgi.p|Yarli1|70025,1358837,1359508,1358837,1359508,YALI0_F10054g,YALI0F10054g,YALI0F10054g,K18173 cytochrome c oxidase assembly factor 1 
jgi.p|Yarli1|70026,1360092,1360925,1360092,1360925,YALI0_F10076g,YALI0F10076g,YALI0F10076g,K02906 large subunit ribosomal protein L3 
jgi.p|Yarli1|70027,1361218,1364722,1361218,1364722,YALI0_F10098g,YALI0F10098g,YALI0F10098g,K14290 exportin-1 
jgi.p|Yarli1|70028,1366738,1368948,1366738,1368948,YALI0_F10131g,YALI0F10131g,YALI0F10131g,unknown function
jgi.p|Yarli1|70029,1371754,1372986,1371754,1372986,YALI0_F10153g,YALI0F10153g,YALI0F10153g,K24927 tetratricopeptide repeat protein 4 
jgi.p|Yarli1|70030,1379109,1379831,1379109,1379831,YALI0_F10175g,YALI0F10175g,YALI0F10175g,unknown function
jgi.p|Yarli1|70031,1386334,1387961,1386334,1387961,YALI0_F10197g,YALI0F10197g,YALI0F10197g,K00273 D-amino-acid oxidase [EC:1.4.3.3] 
jgi.p|Yarli1|70032,1390637,1391116,1390637,1391116,YALI0_F10219g,YALI0F10219g,YALI0F10219g,unknown function
jgi.p|Yarli1|70033,1392359,1394662,1392359,1394662,YALI0_F10241g,YALI0F10241g,YALI0F10241g,unknown function
jgi.p|Yarli1|70034,1399493,1400725,1399493,1400725,YALI0_F10285g,YALI0F10285g,YALI0F10285g,K11979 E3 ubiquitin-protein ligase UBR7 [EC:2.3.2.27] 
jgi.p|Yarli1|70035,1402178,1403443,1402178,1403443,YALI0_F10307g,YALI0F10307g,YALI0F10307g,K10958 DNA repair protein RAD57 
jgi.p|Yarli1|70036,1406943,1408442,1406943,1408442,YALI0_F10373g,YALI0F10373g,YALI0F10373g,unknown function
jgi.p|Yarli1|70037,1409924,1410430,1409924,1410430,YALI0_F10439g,YALI0F10439g,YALI0F10439g,unknown function
jgi.p|Yarli1|70038,1410605,1413340,1410605,1413340,YALI0_F10461g,YALI0F10461g,YALI0F10461g,K21989 calcium permeable stress-gated cation channel 
jgi.p|Yarli1|70039,1416244,1416582,1416244,1416582,YALI0_F10483g,YALI0F10483g,YALI0F10483g,"K15140 mediator of RNA polymerase II transcription subunit 22, fungi type "
jgi.p|Yarli1|70040,1417324,1418292,1417324,1418292,YALI0_F10505g,YALI0F10505g,YALI0F10505g,K15423 serine/threonine-protein phosphatase 4 catalytic subunit [EC:3.1.3.16] 
jgi.p|Yarli1|70041,1418883,1419846,1418883,1419846,YALI0_F10527g,YALI0F10527g,YALI0F10527g,K13120 protein FAM32A 
jgi.p|Yarli1|70042,1421083,1422488,1421083,1422488,YALI0_F10541g,YALI0F10541g,YALI0F10541g,K25817 repressor of RNA polymerase III transcription MAF1 
jgi.p|Yarli1|70043,1423688,1425040,1423688,1425040,YALI0_F10549g,YALI0F10549g,YALI0F10549g,unknown function
jgi.p|Yarli1|70044,1428812,1429627,1428812,1429627,YALI0_F10615g,YALI0F10615g,YALI0F10615g,unknown function
jgi.p|Yarli1|70045,1430102,1430422,1430102,1430422,YALI0_F10637g,YALI0F10637g,YALI0F10637g,unknown function
jgi.p|Yarli1|70046,1431240,1433939,1431240,1433939,YALI0_F10659g,YALI0F10659g,YALI0F10659g,"K22140 dynamin-like GTPase MGM1, mitochondrial "
jgi.p|Yarli1|70047,1435319,1436578,1435319,1436578,YALI0_F10703g,YALI0F10703g,YALI0F10703g,K24962 PAT complex subunit CCDC47 
jgi.p|Yarli1|70048,1437185,1439155,1437185,1439155,YALI0_F10725g,YALI0F10725g,YALI0F10725g,"K21594 translation factor GUF1, mitochondrial [EC:3.6.5.-] "
jgi.p|Yarli1|70049,1439501,1440091,1439501,1440091,YALI0_F10747g,YALI0F10747g,YALI0F10747g,K06867 uncharacterized protein 
jgi.p|Yarli1|70050,1440653,1441405,1440653,1441405,YALI0_F10769g,YALI0F10769g,YALI0F10769g,K18156 mitochondrial inner membrane protease ATP23 [EC:3.4.24.-] 
jgi.p|Yarli1|70051,1443509,1444120,1443509,1444120,YALI0_F10824g,YALI0F10824g,YALI0F10824g,unknown function
jgi.p|Yarli1|70052,1449289,1451391,1449289,1451391,YALI0_F10857g,YALI0F10857g,YALI0F10857g,K00232 acyl-CoA oxidase [EC:1.3.3.6] 
jgi.p|Yarli1|70053,1453960,1456404,1453960,1456404,YALI0_F10901g,YALI0F10901g,YALI0F10901g,unknown function
jgi.p|Yarli1|70054,1456459,1458081,1456459,1458081,YALI0_F10923g,YALI0F10923g,YALI0F10923g,K00854 xylulokinase [EC:2.7.1.17] 
jgi.p|Yarli1|70055,1458394,1462287,1458394,1462287,YALI0_F10945g,YALI0F10945g,YALI0F10945g,unknown function
jgi.p|Yarli1|70056,1463499,1464779,1463499,1464779,YALI0_F11011g,YALI0F11011g,YALI0F11011g,unknown function
jgi.p|Yarli1|70057,1468645,1470467,1468645,1470467,YALI0_F11033g,YALI0F11033g,YALI0F11033g,K06013 STE24 endopeptidase [EC:3.4.24.84] 
jgi.p|Yarli1|70058,1470777,1471596,1470777,1471596,YALI0_F11055g,YALI0F11055g,YALI0F11055g,gene not in KEGG
jgi.p|Yarli1|70059,1472635,1473370,1472635,1473370,YALI0_F11077g,YALI0F11077g,YALI0F11077g,unknown function
jgi.p|Yarli1|70060,1474372,1475289,1474372,1475289,YALI0_F11099g,YALI0F11099g,YALI0F11099g,unknown function
jgi.p|Yarli1|70061,1475563,1476405,1475563,1476405,YALI0_F11121g,YALI0F11121g,YALI0F11121g,K09562 hsp70-interacting protein 
jgi.p|Yarli1|70062,1477127,1479100,1477127,1479100,YALI0_F11143g,YALI0F11143g,YALI0F11143g,K19986 exocyst complex component 8 
jgi.p|Yarli1|70063,1480255,1482129,1480255,1482129,YALI0_F11165g,YALI0F11165g,YALI0F11165g,K04508 transducin (beta)-like 1 
jgi.p|Yarli1|70064,1482471,1483715,1482471,1483715,YALI0_F11187g,YALI0F11187g,YALI0F11187g,unknown function
jgi.p|Yarli1|70065,1484781,1485599,1484781,1485599,YALI0_F11209g,YALI0F11209g,YALI0F11209g,unknown function
jgi.p|Yarli1|70066,1485682,1487949,1485682,1487949,YALI0_F11231g,YALI0F11231g,YALI0F11231g,K01868 threonyl-tRNA synthetase [EC:6.1.1.3] 
jgi.p|Yarli1|70067,1489941,1492379,1489941,1492379,YALI0_F11253g,YALI0F11253g,YALI0F11253g,unknown function
jgi.p|Yarli1|70068,1492863,1493105,1492863,1493105,YALI0_F11275g,YALI0F11275g,YALI0F11275g,unknown function
jgi.p|Yarli1|70069,1495621,1496550,1495621,1496550,YALI0_F11297g,YALI0F11297g,YALI0F11297g,unknown function
jgi.p|Yarli1|70070,1497595,1500333,1497595,1500333,YALI0_F11319g,YALI0F11319g,YALI0F11319g,unknown function
jgi.p|Yarli1|70071,1500670,1501628,1500670,1501628,YALI0_F11341g,YALI0F11341g,YALI0F11341g,"K15163 mediator of RNA polymerase II transcription subunit 12, fungi type "
jgi.p|Yarli1|70072,1503005,1503637,1503005,1503637,YALI0_F11363g,YALI0F11363g,YALI0F11363g,K19717 autophagy-related protein 33 
jgi.p|Yarli1|70073,1506814,1508880,1506814,1508880,YALI0_F11385g,YALI0F11385g,YALI0F11385g,unknown function
jgi.p|Yarli1|70074,1509963,1510637,1509963,1510637,YALI0_F11407g,YALI0F11407g,YALI0F11407g,unknown function
jgi.p|Yarli1|70075,1512884,1513906,1512884,1513906,YALI0_F11429g,YALI0F11429g,YALI0F11429g,unknown function
jgi.p|Yarli1|70076,1516843,1518769,1516843,1518769,YALI0_F11473g,YALI0F11473g,YALI0F11473g,K09494 T-complex protein 1 subunit beta 
jgi.p|Yarli1|70077,1521612,1523417,1521612,1523417,YALI0_F11487g,YALI0F11487g,YALI0F11487g,K19487 transcription factor SFP1 
jgi.p|Yarli1|70078,1526278,1528281,1526278,1528281,YALI0_F11517g,YALI0F11517g,YALI0F11517g,K19365 seipin 
jgi.p|Yarli1|70079,1528839,1530053,1528839,1530053,YALI0_F11539g,YALI0F11539g,YALI0F11539g,unknown function
jgi.p|Yarli1|70080,1530820,1531416,1530820,1531416,YALI0_F11561g,YALI0F11561g,YALI0F11561g,unknown function
jgi.p|Yarli1|70081,1532167,1533129,1532167,1533129,YALI0_F11583g,YALI0F11583g,YALI0F11583g,unknown function
jgi.p|Yarli1|70082,1534357,1534935,1534357,1534935,YALI0_F11605g,YALI0F11605g,YALI0F11605g,unknown function
jgi.p|Yarli1|70083,1535402,1535680,1535402,1535680,YALI0_F11616g,YALI0F11616g,YALI0F11616g,unknown function
jgi.p|Yarli1|70084,1536615,1537400,1536615,1537400,YALI0_F11627g,YALI0F11627g,YALI0F11627g,K00456 cysteine dioxygenase [EC:1.13.11.20] 
jgi.p|Yarli1|70085,1539037,1540110,1539037,1540110,YALI0_F11649g,YALI0F11649g,YALI0F11649g,K07542 GPI mannosyltransferase 2 [EC:2.4.1.-] 
jgi.p|Yarli1|70086,1541524,1542324,1541524,1542324,YALI0_F11671g,YALI0F11671g,YALI0F11671g,unknown function
jgi.p|Yarli1|70087,1543034,1544710,1543034,1544710,YALI0_F11693g,YALI0F11693g,YALI0F11693g,K23334 Ran-binding protein 9/10 
jgi.p|Yarli1|70088,1546223,1546408,1546223,1546408,YALI0_F11715g,YALI0F11715g,YALI0F11715g,unknown function
jgi.p|Yarli1|70089,1547532,1548233,1547532,1548233,YALI0_F11737g,YALI0F11737g,YALI0F11737g,unknown function
jgi.p|Yarli1|70090,1550164,1551513,1550164,1551513,YALI0_F11759g,YALI0F11759g,YALI0F11759g,K01251 adenosylhomocysteinase [EC:3.13.2.1] 
jgi.p|Yarli1|70091,1553071,1554991,1553071,1554991,YALI0_F11781g,YALI0F11781g,YALI0F11781g,unknown function
jgi.p|Yarli1|70092,1556704,1558077,1556704,1558077,YALI0_F11803g,YALI0F11803g,YALI0F11803g,K13289 cathepsin A (carboxypeptidase C) [EC:3.4.16.5] 
jgi.p|Yarli1|70093,1561599,1563806,1561599,1563806,YALI0_F11825g,YALI0F11825g,YALI0F11825g,unknown function
jgi.p|Yarli1|70094,1566786,1568984,1566786,1568984,YALI0_F11847g,YALI0F11847g,YALI0F11847g,unknown function
jgi.p|Yarli1|70095,1570585,1573155,1570585,1573155,YALI0_F11869g,YALI0F11869g,YALI0F11869g,K15458 SIT4-associating protein SAP185/190 
jgi.p|Yarli1|70096,1573428,1574291,1573428,1574291,YALI0_F11891g,YALI0F11891g,YALI0F11891g,unknown function
jgi.p|Yarli1|70097,1575534,1576700,1575534,1576700,YALI0_F11913g,YALI0F11913g,YALI0F11913g,K04627 pheromone a factor receptor 
jgi.p|Yarli1|70098,1577886,1578509,1577886,1578509,YALI0_F11935g,YALI0F11935g,YALI0F11935g,K10703 very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase [EC:4.2.1.134] 
jgi.p|Yarli1|70099,1579039,1579476,1579039,1579476,YALI0_F11957g,YALI0F11957g,YALI0F11957g,K18168 succinate dehydrogenase assembly factor 2 
jgi.p|Yarli1|70100,1581174,1582499,1581174,1582499,YALI0_F11979g,YALI0F11979g,YALI0F11979g,unknown function
jgi.p|Yarli1|70101,1585707,1586117,1585707,1586117,YALI0_F12001g,YALI0F12001g,YALI0F12001g,K20368 protein cornichon 
jgi.p|Yarli1|70102,1586439,1587682,1586439,1587682,YALI0_F12023g,YALI0F12023g,YALI0F12023g,unknown function
jgi.p|Yarli1|70103,1588346,1588843,1588346,1588843,YALI0_F12045g,YALI0F12045g,YALI0F12045g,unknown function
jgi.p|Yarli1|70104,1589247,1590245,1589247,1590245,YALI0_F12067g,YALI0F12067g,YALI0F12067g,unknown function
jgi.p|Yarli1|70105,1591647,1596350,1591647,1596350,YALI0_F12089g,YALI0F12089g,YALI0F12089g,"K05665 ATP-binding cassette, subfamily C (CFTR/MRP), member 1 [EC:7.6.2.3] "
jgi.p|Yarli1|70106,1597373,1598803,1597373,1598803,YALI0_F12111g,YALI0F12111g,YALI0F12111g,unknown function
jgi.p|Yarli1|70107,1599754,1600251,1599754,1600251,YALI0_F12133g,YALI0F12133g,YALI0F12133g,unknown function
jgi.p|Yarli1|70108,1600855,1603417,1600855,1603417,YALI0_F12155g,YALI0F12155g,YALI0F12155g,K13525 transitional endoplasmic reticulum ATPase 
jgi.p|Yarli1|70109,1604278,1605315,1604278,1605315,YALI0_F12177g,YALI0F12177g,YALI0F12177g,unknown function
jgi.p|Yarli1|70110,1606659,1608476,1606659,1608476,YALI0_F12199g,YALI0F12199g,YALI0F12199g,"K14655 tRNA pseudouridine32 synthase / 2,5-diamino-6-(5-phospho-D-ribitylamino)-pyrimidin-4(3H)-one deaminase [EC:5.4.99.28] "
jgi.p|Yarli1|70111,1609086,1611512,1609086,1611512,YALI0_F12221g,YALI0F12221g,YALI0F12221g,"K20792 N-alpha-acetyltransferase 15/16, NatA auxiliary subunit "
jgi.p|Yarli1|70112,1615591,1616241,1615591,1616241,YALI0_F12243g,YALI0F12243g,YALI0F12243g,unknown function
jgi.p|Yarli1|70113,1625425,1626750,1625425,1626750,YALI0_F12287g,YALI0F12287g,YALI0F12287g,unknown function
jgi.p|Yarli1|70114,1647760,1648569,1647760,1648569,YALI0_F12331g,YALI0F12331g,YALI0F12331g,unknown function
jgi.p|Yarli1|70115,1656755,1657546,1656755,1657546,YALI0_F12353g,YALI0F12353g,YALI0F12353g,"K01358 ATP-dependent Clp protease, protease subunit [EC:3.4.21.92] "
jgi.p|Yarli1|70116,1658059,1659936,1658059,1659936,YALI0_F12375g,YALI0F12375g,YALI0F12375g,unknown function
jgi.p|Yarli1|70117,1661290,1663188,1661290,1663188,YALI0_F12397g,YALI0F12397g,YALI0F12397g,unknown function
jgi.p|Yarli1|70118,1665482,1667830,1665482,1667830,YALI0_F12463g,YALI0F12463g,YALI0F12463g,K03695 ATP-dependent Clp protease ATP-binding subunit ClpB 
jgi.p|Yarli1|70119,1669099,1670076,1669099,1670076,YALI0_F12507g,YALI0F12507g,YALI0F12507g,unknown function
jgi.p|Yarli1|70120,1671631,1672779,1671631,1672779,YALI0_F12529g,YALI0F12529g,YALI0F12529g,unknown function
jgi.p|Yarli1|70121,1674322,1675743,1674322,1675743,YALI0_F12551g,YALI0F12551g,YALI0F12551g,K03686 molecular chaperone DnaJ 
jgi.p|Yarli1|70122,1679630,1681663,1679630,1681663,YALI0_F12573g,YALI0F12573g,YALI0F12573g,unknown function
jgi.p|Yarli1|70123,1685565,1687484,1685565,1687484,YALI0_F12595g,YALI0F12595g,YALI0F12595g,K12350 sphingomyelin phosphodiesterase [EC:3.1.4.12] 
jgi.p|Yarli1|70124,1691531,1692727,1691531,1692727,YALI0_F12617g,YALI0F12617g,YALI0F12617g,K17508 protein phosphatase PTC7 [EC:3.1.3.16] 
jgi.p|Yarli1|70125,1694238,1699151,1694238,1699151,YALI0_F12639g,YALI0F12639g,YALI0F12639g,K13830 pentafunctional AROM polypeptide [EC:4.2.3.4 4.2.1.10 1.1.1.25 2.7.1.71 2.5.1.19] 
jgi.p|Yarli1|70126,1700410,1701753,1700410,1701753,YALI0_F12661g,YALI0F12661g,YALI0F12661g,K14830 protein MAK11 
jgi.p|Yarli1|70127,1702400,1702909,1702400,1702909,YALI0_F12683g,YALI0F12683g,YALI0F12683g,K12757 myosin regulatory light chain 12 
jgi.p|Yarli1|70128,1703318,1705441,1703318,1705441,YALI0_F12705g,YALI0F12705g,YALI0F12705g,unknown function
jgi.p|Yarli1|70129,1705615,1706532,1705615,1706532,YALI0_F12727g,YALI0F12727g,YALI0F12727g,unknown function
jgi.p|Yarli1|70130,1707051,1708139,1707051,1708139,YALI0_F12749g,YALI0F12749g,YALI0F12749g,K19703 4-hydroxysphinganine ceramide fatty acyl 2-hydroxylase [EC:1.14.18.6] 
jgi.p|Yarli1|70131,1710165,1711280,1710165,1711280,YALI0_F12771g,YALI0F12771g,YALI0F12771g,K15445 tRNA (guanine9-N1)-methyltransferase [EC:2.1.1.221] 
jgi.p|Yarli1|70132,1713697,1718010,1713697,1718010,YALI0_F12793g,YALI0F12793g,YALI0F12793g,unknown function
jgi.p|Yarli1|70133,1718514,1720181,1718514,1720181,YALI0_F12815g,YALI0F12815g,YALI0F12815g,K03138 transcription initiation factor TFIIF subunit alpha 
jgi.p|Yarli1|70134,1722653,1726342,1722653,1726342,YALI0_F12837g,YALI0F12837g,YALI0F12837g,unknown function
jgi.p|Yarli1|70135,1735052,1736413,1735052,1736413,YALI0_F12925g,YALI0F12925g,YALI0F12925g,"K03320 ammonium transporter, Amt family "
jgi.p|Yarli1|70136,1737442,1738308,1737442,1738308,YALI0_F12947g,YALI0F12947g,YALI0F12947g,unknown function
jgi.p|Yarli1|70137,1740318,1742807,1740318,1742807,YALI0_F12969g,YALI0F12969g,YALI0F12969g,K19985 exocyst complex component 6 
jgi.p|Yarli1|70138,1743173,1744456,1743173,1744456,YALI0_F12991g,YALI0F12991g,YALI0F12991g,K02967 small subunit ribosomal protein S2 
jgi.p|Yarli1|70139,1747490,1748551,1747490,1748551,YALI0_F13013g,YALI0F13013g,YALI0F13013g,K17286 stomatin 
jgi.p|Yarli1|70140,1750002,1750511,1750002,1750511,YALI0_F13035g,YALI0F13035g,YALI0F13035g,K15033 peptidyl-tRNA hydrolase ICT1 [EC:3.1.1.29] 
jgi.p|Yarli1|70141,1751004,1752689,1751004,1752689,YALI0_F13057g,YALI0F13057g,YALI0F13057g,unknown function
jgi.p|Yarli1|70142,1753087,1753543,1753087,1753543,YALI0_F13068g,YALI0F13068g,YALI0F13068g,K14528 ribonuclease P/MRP protein subunit POP8 [EC:3.1.26.5] 
jgi.p|Yarli1|70143,1753613,1755214,1753613,1755214,YALI0_F13079g,YALI0F13079g,YALI0F13079g,unknown function
jgi.p|Yarli1|70144,1755750,1756121,1755750,1756121,YALI0_F13101g,YALI0F13101g,YALI0F13101g,K14822 rRNA-processing protein CGR1 
jgi.p|Yarli1|70145,1756298,1757239,1756298,1757239,YALI0_F13123g,YALI0F13123g,YALI0F13123g,K10903 HUS1 checkpoint protein 
jgi.p|Yarli1|70146,1758337,1759137,1758337,1759137,YALI0_F13145g,YALI0F13145g,YALI0F13145g,K07034 uncharacterized protein 
jgi.p|Yarli1|70147,1763525,1765330,1763525,1765330,YALI0_F13167g,YALI0F13167g,YALI0F13167g,K11675 Ino eighty subunit 1 
jgi.p|Yarli1|70148,1765768,1768698,1765768,1768698,YALI0_F13189g,YALI0F13189g,YALI0F13189g,K01341 kexin [EC:3.4.21.61] 
jgi.p|Yarli1|70149,1770820,1774683,1770820,1774683,YALI0_F13211g,YALI0F13211g,YALI0F13211g,unknown function
jgi.p|Yarli1|70150,1775000,1775617,1775000,1775617,YALI0_F13233g,YALI0F13233g,YALI0F13233g,K14650 transcription initiation factor TFIID subunit 3 
jgi.p|Yarli1|70151,1775932,1776501,1775932,1776501,YALI0_F13255g,YALI0F13255g,YALI0F13255g,K20472 coatomer subunit zeta 
jgi.p|Yarli1|70152,1777201,1781038,1777201,1781038,YALI0_F13277g,YALI0F13277g,YALI0F13277g,K24971 nuclear export mediator factor NEMF 
jgi.p|Yarli1|70153,1781696,1783843,1781696,1783843,YALI0_F13299g,YALI0F13299g,YALI0F13299g,unknown function
jgi.p|Yarli1|70154,1785483,1787921,1785483,1787921,YALI0_F13321g,YALI0F13321g,YALI0F13321g,unknown function
jgi.p|Yarli1|70155,1788660,1795044,1788660,1795044,YALI0_F13343g,YALI0F13343g,YALI0F13343g,K10352 myosin heavy chain 9/10/11/14 
jgi.p|Yarli1|70156,1795687,1796127,1795687,1796127,YALI0_F13354g,YALI0F13354g,YALI0F13354g,K15171 transcription elongation factor SPT4 
jgi.p|Yarli1|70157,1796214,1796888,1796214,1796888,YALI0_F13365g,YALI0F13365g,YALI0F13365g,unknown function
jgi.p|Yarli1|70158,1797110,1798054,1797110,1798054,YALI0_F13387g,YALI0F13387g,YALI0F13387g,K17797 mitochondrial inner membrane protein COX18 
jgi.p|Yarli1|70159,1798352,1799875,1798352,1799875,YALI0_F13409g,YALI0F13409g,YALI0F13409g,K01412 mitochondrial-processing peptidase subunit alpha [EC:3.4.24.64] 
jgi.p|Yarli1|70160,1800282,1800956,1800282,1800956,YALI0_F13431g,YALI0F13431g,YALI0F13431g,unknown function
jgi.p|Yarli1|70161,1801195,1802259,1801195,1802259,YALI0_F13453g,YALI0F13453g,YALI0F13453g,K00872 homoserine kinase [EC:2.7.1.39] 
jgi.p|Yarli1|70162,1803786,1805054,1803786,1805054,YALI0_F13475g,YALI0F13475g,YALI0F13475g,K11294 nucleolin 
jgi.p|Yarli1|70163,1807300,1808487,1807300,1808487,YALI0_F13497g,YALI0F13497g,YALI0F13497g,K18753 butyrate response factor 
jgi.p|Yarli1|70164,1809113,1813862,1809113,1813862,YALI0_F13519g,YALI0F13519g,YALI0F13519g,K14311 nuclear pore complex protein Nup188 
jgi.p|Yarli1|70165,1814563,1815426,1814563,1815426,YALI0_F13541g,YALI0F13541g,YALI0F13541g,K01507 inorganic pyrophosphatase [EC:3.6.1.1] 
jgi.p|Yarli1|70166,1817244,1819130,1817244,1819130,YALI0_F13585g,YALI0F13585g,YALI0F13585g,unknown function
jgi.p|Yarli1|70167,1820246,1822048,1820246,1822048,YALI0_F13607g,YALI0F13607g,YALI0F13607g,"K08192 MFS transporter, ACS family, DAL5 transporter family protein "
jgi.p|Yarli1|70168,1822402,1825236,1822402,1825236,YALI0_F13629g,YALI0F13629g,YALI0F13629g,K11228 mitogen-activated protein kinase kinase kinase [EC:2.7.11.25] 
jgi.p|Yarli1|70169,1827689,1828876,1827689,1828876,YALI0_F13651g,YALI0F13651g,YALI0F13651g,K22733 magnesium transporter 
jgi.p|Yarli1|70170,1832584,1836391,1832584,1836391,YALI0_F13673g,YALI0F13673g,YALI0F13673g,K20705 dynamin-binding protein 
jgi.p|Yarli1|70171,1837420,1840704,1837420,1840704,YALI0_F13695g,YALI0F13695g,YALI0F13695g,unknown function
jgi.p|Yarli1|70172,1843102,1846805,1843102,1846805,YALI0_F13717g,YALI0F13717g,YALI0F13717g,K18748 protein SSD1 
jgi.p|Yarli1|70173,1847948,1849552,1847948,1849552,YALI0_F13739g,YALI0F13739g,YALI0F13739g,unknown function
jgi.p|Yarli1|70174,1849700,1850884,1849700,1850884,YALI0_F13761g,YALI0F13761g,YALI0F13761g,unknown function
jgi.p|Yarli1|70175,1852766,1857698,1852766,1857698,YALI0_F13783g,YALI0F13783g,YALI0F13783g,K02999 DNA-directed RNA polymerase I subunit RPA1 [EC:2.7.7.6] 
jgi.p|Yarli1|70176,1860065,1863153,1860065,1863153,YALI0_F13805g,YALI0F13805g,YALI0F13805g,unknown function
jgi.p|Yarli1|70177,1874560,1874694,1874560,1874694,YALI0_F13849g,YALI0F13849g,YALI0F13849g,unknown function
jgi.p|Yarli1|70178,1877896,1879002,1877896,1879002,YALI0_F13937g,YALI0F13937g,YALI0F13937g,K00122 formate dehydrogenase [EC:1.17.1.9] 
jgi.p|Yarli1|70179,1881552,1884176,1881552,1884176,YALI0_F13959g,YALI0F13959g,YALI0F13959g,unknown function
jgi.p|Yarli1|70180,1888485,1890080,1888485,1890080,YALI0_F13981g,YALI0F13981g,YALI0F13981g,unknown function
jgi.p|Yarli1|70181,1890596,1891095,1890596,1891095,YALI0_F14003g,YALI0F14003g,YALI0F14003g,unknown function
jgi.p|Yarli1|70182,1891562,1894702,1891562,1894702,YALI0_F14025g,YALI0F14025g,YALI0F14025g,K07756 inositol-hexakisphosphate 5-kinase [EC:2.7.4.21] 
jgi.p|Yarli1|70183,1897017,1898150,1897017,1898150,YALI0_F14047g,YALI0F14047g,YALI0F14047g,K01738 cysteine synthase [EC:2.5.1.47] 
jgi.p|Yarli1|70184,1898362,1899321,1898362,1899321,YALI0_F14069g,YALI0F14069g,YALI0F14069g,K04382 serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16] 
jgi.p|Yarli1|70185,1899700,1901007,1899700,1901007,YALI0_F14091g,YALI0F14091g,YALI0F14091g,unknown function
jgi.p|Yarli1|70186,1901269,1902891,1901269,1902891,YALI0_F14113g,YALI0F14113g,YALI0F14113g,K13333 lysophospholipase [EC:3.1.1.5] 
